"shapeid","x","y","label","scene" 
"2477","600.0","-1200.0","not-cervo","DSC00253_est3"
"2478","900.0","-1200.0","not-cervo","DSC00253_est3"
"2479","1200.0","-1200.0","not-cervo","DSC00253_est3"
"2480","1800.0","-1200.0","not-cervo","DSC00253_est3"
"2481","2100.0","-1200.0","not-cervo","DSC00253_est3"
"2482","2400.0","-1200.0","not-cervo","DSC00253_est3"
"2483","2700.0","-1200.0","not-cervo","DSC00253_est3"
"2484","3000.0","-1200.0","not-cervo","DSC00253_est3"
"2485","3300.0","-1200.0","not-cervo","DSC00253_est3"
"2486","3600.0","-1200.0","not-cervo","DSC00253_est3"
"2487","3900.0","-1200.0","not-cervo","DSC00253_est3"
"2488","4200.0","-1200.0","not-cervo","DSC00253_est3"
"2489","4500.0","-1200.0","not-cervo","DSC00253_est3"
"2490","4800.0","-1200.0","not-cervo","DSC00253_est3"
"2491","5100.0","-1200.0","not-cervo","DSC00253_est3"
"2492","5400.0","-1200.0","not-cervo","DSC00253_est3"
"2493","5700.0","-1200.0","not-cervo","DSC00253_est3"
"2494","6000.0","-1200.0","not-cervo","DSC00253_est3"
"2495","6300.0","-1200.0","not-cervo","DSC00253_est3"
"2496","6600.0","-1200.0","not-cervo","DSC00253_est3"
"2497","6900.0","-1200.0","not-cervo","DSC00253_est3"
"2498","7200.0","-1200.0","not-cervo","DSC00253_est3"
"2499","0.0","-1500.0","not-cervo","DSC00253_est3"
"2500","300.0","-1500.0","not-cervo","DSC00253_est3"
"2501","600.0","-1500.0","not-cervo","DSC00253_est3"
"2502","900.0","-1500.0","not-cervo","DSC00253_est3"
"2503","1200.0","-1500.0","not-cervo","DSC00253_est3"
"2504","1800.0","-1500.0","not-cervo","DSC00253_est3"
"2505","2100.0","-1500.0","not-cervo","DSC00253_est3"
"2506","2400.0","-1500.0","not-cervo","DSC00253_est3"
"2507","2700.0","-1500.0","not-cervo","DSC00253_est3"
"2508","3000.0","-1500.0","not-cervo","DSC00253_est3"
"2509","3300.0","-1500.0","not-cervo","DSC00253_est3"
"2510","3600.0","-1500.0","not-cervo","DSC00253_est3"
"2511","3900.0","-1500.0","not-cervo","DSC00253_est3"
"2512","4200.0","-1500.0","not-cervo","DSC00253_est3"
"2513","4500.0","-1500.0","not-cervo","DSC00253_est3"
"2514","4800.0","-1500.0","not-cervo","DSC00253_est3"
"2515","5100.0","-1500.0","not-cervo","DSC00253_est3"
"2516","5400.0","-1500.0","not-cervo","DSC00253_est3"
"2517","5700.0","-1500.0","not-cervo","DSC00253_est3"
"2518","6000.0","-1500.0","not-cervo","DSC00253_est3"
"2519","6300.0","-1500.0","not-cervo","DSC00253_est3"
"2520","6600.0","-1500.0","not-cervo","DSC00253_est3"
"2521","6900.0","-1500.0","not-cervo","DSC00253_est3"
"2522","7200.0","-1500.0","not-cervo","DSC00253_est3"
"2523","0.0","-1800.0","not-cervo","DSC00253_est3"
"2524","300.0","-1800.0","not-cervo","DSC00253_est3"
"2525","600.0","-1800.0","not-cervo","DSC00253_est3"
"2526","900.0","-1800.0","not-cervo","DSC00253_est3"
"2527","1200.0","-1800.0","not-cervo","DSC00253_est3"
"2528","2400.0","-1800.0","not-cervo","DSC00253_est3"
"2529","2700.0","-1800.0","not-cervo","DSC00253_est3"
"2530","3000.0","-1800.0","not-cervo","DSC00253_est3"
"2531","3300.0","-1800.0","not-cervo","DSC00253_est3"
"2532","3600.0","-1800.0","not-cervo","DSC00253_est3"
"2533","3900.0","-1800.0","not-cervo","DSC00253_est3"
"2534","4200.0","-1800.0","not-cervo","DSC00253_est3"
"2535","4500.0","-1800.0","not-cervo","DSC00253_est3"
"2536","4800.0","-1800.0","not-cervo","DSC00253_est3"
"2537","5100.0","-1800.0","not-cervo","DSC00253_est3"
"2538","5400.0","-1800.0","not-cervo","DSC00253_est3"
"2539","5700.0","-1800.0","not-cervo","DSC00253_est3"
"2540","6000.0","-1800.0","not-cervo","DSC00253_est3"
"2541","6300.0","-1800.0","not-cervo","DSC00253_est3"
"2542","6600.0","-1800.0","not-cervo","DSC00253_est3"
"2543","6900.0","-1800.0","not-cervo","DSC00253_est3"
"2544","7200.0","-1800.0","not-cervo","DSC00253_est3"
"2545","0.0","-2100.0","not-cervo","DSC00253_est3"
"2546","300.0","-2100.0","not-cervo","DSC00253_est3"
"2547","600.0","-2100.0","not-cervo","DSC00253_est3"
"2548","900.0","-2100.0","not-cervo","DSC00253_est3"
"2549","3000.0","-2100.0","not-cervo","DSC00253_est3"
"2550","3300.0","-2100.0","not-cervo","DSC00253_est3"
"2551","3600.0","-2100.0","not-cervo","DSC00253_est3"
"2552","3900.0","-2100.0","not-cervo","DSC00253_est3"
"2553","4200.0","-2100.0","not-cervo","DSC00253_est3"
"2554","4500.0","-2100.0","not-cervo","DSC00253_est3"
"2555","4800.0","-2100.0","not-cervo","DSC00253_est3"
"2556","5100.0","-2100.0","not-cervo","DSC00253_est3"
"2557","5400.0","-2100.0","not-cervo","DSC00253_est3"
"2558","5700.0","-2100.0","not-cervo","DSC00253_est3"
"2559","6000.0","-2100.0","not-cervo","DSC00253_est3"
"2560","6300.0","-2100.0","not-cervo","DSC00253_est3"
"2561","6600.0","-2100.0","not-cervo","DSC00253_est3"
"2562","6900.0","-2100.0","not-cervo","DSC00253_est3"
"2563","7200.0","-2100.0","not-cervo","DSC00253_est3"
"2564","0.0","-2400.0","not-cervo","DSC00253_est3"
"2565","300.0","-2400.0","not-cervo","DSC00253_est3"
"2566","600.0","-2400.0","not-cervo","DSC00253_est3"
"2567","900.0","-2400.0","not-cervo","DSC00253_est3"
"2568","3000.0","-2400.0","not-cervo","DSC00253_est3"
"2569","3300.0","-2400.0","not-cervo","DSC00253_est3"
"2570","3600.0","-2400.0","not-cervo","DSC00253_est3"
"2571","3900.0","-2400.0","not-cervo","DSC00253_est3"
"2572","4200.0","-2400.0","not-cervo","DSC00253_est3"
"2573","4500.0","-2400.0","not-cervo","DSC00253_est3"
"2574","4800.0","-2400.0","not-cervo","DSC00253_est3"
"2575","5100.0","-2400.0","not-cervo","DSC00253_est3"
"2576","5400.0","-2400.0","not-cervo","DSC00253_est3"
"2577","5700.0","-2400.0","not-cervo","DSC00253_est3"
"2578","6000.0","-2400.0","not-cervo","DSC00253_est3"
"2579","6300.0","-2400.0","not-cervo","DSC00253_est3"
"2580","6600.0","-2400.0","not-cervo","DSC00253_est3"
"2581","6900.0","-2400.0","not-cervo","DSC00253_est3"
"2582","7200.0","-2400.0","not-cervo","DSC00253_est3"
"2583","0.0","-2700.0","not-cervo","DSC00253_est3"
"2584","300.0","-2700.0","not-cervo","DSC00253_est3"
"2585","600.0","-2700.0","not-cervo","DSC00253_est3"
"2586","900.0","-2700.0","not-cervo","DSC00253_est3"
"2587","3000.0","-2700.0","not-cervo","DSC00253_est3"
"2588","3300.0","-2700.0","not-cervo","DSC00253_est3"
"2589","3600.0","-2700.0","not-cervo","DSC00253_est3"
"2590","3900.0","-2700.0","not-cervo","DSC00253_est3"
"2591","4200.0","-2700.0","not-cervo","DSC00253_est3"
"2592","4500.0","-2700.0","not-cervo","DSC00253_est3"
"2593","4800.0","-2700.0","not-cervo","DSC00253_est3"
"2594","5100.0","-2700.0","not-cervo","DSC00253_est3"
"2595","5400.0","-2700.0","not-cervo","DSC00253_est3"
"2596","5700.0","-2700.0","not-cervo","DSC00253_est3"
"2597","6000.0","-2700.0","not-cervo","DSC00253_est3"
"2598","6300.0","-2700.0","not-cervo","DSC00253_est3"
"2599","6600.0","-2700.0","not-cervo","DSC00253_est3"
"2600","6900.0","-2700.0","not-cervo","DSC00253_est3"
"2601","7200.0","-2700.0","not-cervo","DSC00253_est3"
"2602","0.0","-3000.0","not-cervo","DSC00253_est3"
"2603","300.0","-3000.0","not-cervo","DSC00253_est3"
"2604","600.0","-3000.0","not-cervo","DSC00253_est3"
"2605","900.0","-3000.0","not-cervo","DSC00253_est3"
"2606","1200.0","-3000.0","not-cervo","DSC00253_est3"
"2607","1500.0","-3000.0","not-cervo","DSC00253_est3"
"2608","1800.0","-3000.0","not-cervo","DSC00253_est3"
"2609","2100.0","-3000.0","not-cervo","DSC00253_est3"
"2610","2700.0","-3000.0","not-cervo","DSC00253_est3"
"2611","3000.0","-3000.0","not-cervo","DSC00253_est3"
"2612","3300.0","-3000.0","not-cervo","DSC00253_est3"
"2613","3600.0","-3000.0","not-cervo","DSC00253_est3"
"2614","3900.0","-3000.0","not-cervo","DSC00253_est3"
"2615","4200.0","-3000.0","not-cervo","DSC00253_est3"
"2616","4500.0","-3000.0","not-cervo","DSC00253_est3"
"2617","4800.0","-3000.0","not-cervo","DSC00253_est3"
"2618","5100.0","-3000.0","not-cervo","DSC00253_est3"
"2619","5400.0","-3000.0","not-cervo","DSC00253_est3"
"2620","5700.0","-3000.0","not-cervo","DSC00253_est3"
"2621","6000.0","-3000.0","not-cervo","DSC00253_est3"
"2622","6300.0","-3000.0","not-cervo","DSC00253_est3"
"2623","6600.0","-3000.0","not-cervo","DSC00253_est3"
"2624","6900.0","-3000.0","not-cervo","DSC00253_est3"
"2625","7200.0","-3000.0","not-cervo","DSC00253_est3"
"2626","0.0","-3300.0","not-cervo","DSC00253_est3"
"2627","300.0","-3300.0","not-cervo","DSC00253_est3"
"2628","600.0","-3300.0","not-cervo","DSC00253_est3"
"2629","900.0","-3300.0","not-cervo","DSC00253_est3"
"2630","1200.0","-3300.0","not-cervo","DSC00253_est3"
"2631","1500.0","-3300.0","not-cervo","DSC00253_est3"
"2632","1800.0","-3300.0","not-cervo","DSC00253_est3"
"2633","2100.0","-3300.0","not-cervo","DSC00253_est3"
"2634","2400.0","-3300.0","not-cervo","DSC00253_est3"
"2635","2700.0","-3300.0","not-cervo","DSC00253_est3"
"2636","3000.0","-3300.0","not-cervo","DSC00253_est3"
"2637","3300.0","-3300.0","not-cervo","DSC00253_est3"
"2638","3600.0","-3300.0","not-cervo","DSC00253_est3"
"2639","3900.0","-3300.0","not-cervo","DSC00253_est3"
"2640","4200.0","-3300.0","not-cervo","DSC00253_est3"
"2641","4500.0","-3300.0","not-cervo","DSC00253_est3"
"2642","4800.0","-3300.0","not-cervo","DSC00253_est3"
"2643","5100.0","-3300.0","not-cervo","DSC00253_est3"
"2644","5400.0","-3300.0","not-cervo","DSC00253_est3"
"2645","5700.0","-3300.0","not-cervo","DSC00253_est3"
"2646","6000.0","-3300.0","not-cervo","DSC00253_est3"
"2647","6300.0","-3300.0","not-cervo","DSC00253_est3"
"2648","6600.0","-3300.0","not-cervo","DSC00253_est3"
"2649","6900.0","-3300.0","not-cervo","DSC00253_est3"
"2650","7200.0","-3300.0","not-cervo","DSC00253_est3"
"2651","0.0","-3600.0","not-cervo","DSC00253_est3"
"2652","300.0","-3600.0","not-cervo","DSC00253_est3"
"2653","600.0","-3600.0","not-cervo","DSC00253_est3"
"2654","900.0","-3600.0","not-cervo","DSC00253_est3"
"2655","1200.0","-3600.0","not-cervo","DSC00253_est3"
"2656","1500.0","-3600.0","not-cervo","DSC00253_est3"
"2657","1800.0","-3600.0","not-cervo","DSC00253_est3"
"2658","2100.0","-3600.0","not-cervo","DSC00253_est3"
"2659","2400.0","-3600.0","not-cervo","DSC00253_est3"
"2660","2700.0","-3600.0","not-cervo","DSC00253_est3"
"2661","3000.0","-3600.0","not-cervo","DSC00253_est3"
"2662","3300.0","-3600.0","not-cervo","DSC00253_est3"
"2663","3600.0","-3600.0","not-cervo","DSC00253_est3"
"2664","3900.0","-3600.0","not-cervo","DSC00253_est3"
"2665","4200.0","-3600.0","not-cervo","DSC00253_est3"
"2666","4500.0","-3600.0","not-cervo","DSC00253_est3"
"2667","4800.0","-3600.0","not-cervo","DSC00253_est3"
"2668","5100.0","-3600.0","not-cervo","DSC00253_est3"
"2669","5400.0","-3600.0","not-cervo","DSC00253_est3"
"2670","5700.0","-3600.0","not-cervo","DSC00253_est3"
"2671","6000.0","-3600.0","not-cervo","DSC00253_est3"
"2672","6300.0","-3600.0","not-cervo","DSC00253_est3"
"2673","6600.0","-3600.0","not-cervo","DSC00253_est3"
"2674","6900.0","-3600.0","not-cervo","DSC00253_est3"
"2675","7200.0","-3600.0","not-cervo","DSC00253_est3"
"2676","0.0","-3900.0","not-cervo","DSC00253_est3"
"2677","300.0","-3900.0","not-cervo","DSC00253_est3"
"2678","600.0","-3900.0","not-cervo","DSC00253_est3"
"2679","900.0","-3900.0","not-cervo","DSC00253_est3"
"2680","1200.0","-3900.0","not-cervo","DSC00253_est3"
"2681","1500.0","-3900.0","not-cervo","DSC00253_est3"
"2682","1800.0","-3900.0","not-cervo","DSC00253_est3"
"2683","2100.0","-3900.0","not-cervo","DSC00253_est3"
"2684","2400.0","-3900.0","not-cervo","DSC00253_est3"
"2685","2700.0","-3900.0","not-cervo","DSC00253_est3"
"2686","3000.0","-3900.0","not-cervo","DSC00253_est3"
"2687","3300.0","-3900.0","not-cervo","DSC00253_est3"
"2688","3600.0","-3900.0","not-cervo","DSC00253_est3"
"2689","3900.0","-3900.0","not-cervo","DSC00253_est3"
"2690","4200.0","-3900.0","not-cervo","DSC00253_est3"
"2691","4500.0","-3900.0","not-cervo","DSC00253_est3"
"2692","4800.0","-3900.0","not-cervo","DSC00253_est3"
"2693","5100.0","-3900.0","not-cervo","DSC00253_est3"
"2694","5400.0","-3900.0","not-cervo","DSC00253_est3"
"2695","5700.0","-3900.0","not-cervo","DSC00253_est3"
"2696","6000.0","-3900.0","not-cervo","DSC00253_est3"
"2697","6300.0","-3900.0","not-cervo","DSC00253_est3"
"2698","6600.0","-3900.0","not-cervo","DSC00253_est3"
"2699","6900.0","-3900.0","not-cervo","DSC00253_est3"
"2700","7200.0","-3900.0","not-cervo","DSC00253_est3"
"2701","0.0","-4200.0","not-cervo","DSC00253_est3"
"2702","300.0","-4200.0","not-cervo","DSC00253_est3"
"2703","600.0","-4200.0","not-cervo","DSC00253_est3"
"2704","900.0","-4200.0","not-cervo","DSC00253_est3"
"2705","1200.0","-4200.0","not-cervo","DSC00253_est3"
"2706","1500.0","-4200.0","not-cervo","DSC00253_est3"
"2707","1800.0","-4200.0","not-cervo","DSC00253_est3"
"2708","2100.0","-4200.0","not-cervo","DSC00253_est3"
"2709","2400.0","-4200.0","not-cervo","DSC00253_est3"
"2710","2700.0","-4200.0","not-cervo","DSC00253_est3"
"2711","3000.0","-4200.0","not-cervo","DSC00253_est3"
"2712","3300.0","-4200.0","not-cervo","DSC00253_est3"
"2713","3600.0","-4200.0","not-cervo","DSC00253_est3"
"2714","3900.0","-4200.0","not-cervo","DSC00253_est3"
"2715","4200.0","-4200.0","not-cervo","DSC00253_est3"
"2716","4500.0","-4200.0","not-cervo","DSC00253_est3"
"2717","4800.0","-4200.0","not-cervo","DSC00253_est3"
"2718","5100.0","-4200.0","not-cervo","DSC00253_est3"
"2719","5400.0","-4200.0","not-cervo","DSC00253_est3"
"2720","5700.0","-4200.0","not-cervo","DSC00253_est3"
"2721","6000.0","-4200.0","not-cervo","DSC00253_est3"
"2722","6300.0","-4200.0","not-cervo","DSC00253_est3"
"2723","6600.0","-4200.0","not-cervo","DSC00253_est3"
"2724","6900.0","-4200.0","not-cervo","DSC00253_est3"
"2725","7200.0","-4200.0","not-cervo","DSC00253_est3"
"2726","0.0","-4500.0","not-cervo","DSC00253_est3"
"2727","300.0","-4500.0","not-cervo","DSC00253_est3"
"2728","600.0","-4500.0","not-cervo","DSC00253_est3"
"2729","900.0","-4500.0","not-cervo","DSC00253_est3"
"2730","1200.0","-4500.0","not-cervo","DSC00253_est3"
"2731","1500.0","-4500.0","not-cervo","DSC00253_est3"
"2732","1800.0","-4500.0","not-cervo","DSC00253_est3"
"2733","2100.0","-4500.0","not-cervo","DSC00253_est3"
"2734","2400.0","-4500.0","not-cervo","DSC00253_est3"
"2735","2700.0","-4500.0","not-cervo","DSC00253_est3"
"2736","3000.0","-4500.0","not-cervo","DSC00253_est3"
"2737","3300.0","-4500.0","not-cervo","DSC00253_est3"
"2738","3600.0","-4500.0","not-cervo","DSC00253_est3"
"2739","3900.0","-4500.0","not-cervo","DSC00253_est3"
"2740","4200.0","-4500.0","not-cervo","DSC00253_est3"
"2741","4500.0","-4500.0","not-cervo","DSC00253_est3"
"2742","4800.0","-4500.0","not-cervo","DSC00253_est3"
"2743","5100.0","-4500.0","not-cervo","DSC00253_est3"
"2744","5400.0","-4500.0","not-cervo","DSC00253_est3"
"2745","5700.0","-4500.0","not-cervo","DSC00253_est3"
"2746","6000.0","-4500.0","not-cervo","DSC00253_est3"
"2747","6300.0","-4500.0","not-cervo","DSC00253_est3"
"2748","6600.0","-4500.0","not-cervo","DSC00253_est3"
"2749","6900.0","-4500.0","not-cervo","DSC00253_est3"
"2750","7200.0","-4500.0","not-cervo","DSC00253_est3"
"2751","0.0","-4800.0","not-cervo","DSC00253_est3"
"2752","300.0","-4800.0","not-cervo","DSC00253_est3"
"2753","600.0","-4800.0","not-cervo","DSC00253_est3"
"2754","900.0","-4800.0","not-cervo","DSC00253_est3"
"2755","1200.0","-4800.0","not-cervo","DSC00253_est3"
"2756","1500.0","-4800.0","not-cervo","DSC00253_est3"
"2757","1800.0","-4800.0","not-cervo","DSC00253_est3"
"2758","2100.0","-4800.0","not-cervo","DSC00253_est3"
"2759","2400.0","-4800.0","not-cervo","DSC00253_est3"
"2760","2700.0","-4800.0","not-cervo","DSC00253_est3"
"2761","3000.0","-4800.0","not-cervo","DSC00253_est3"
"2762","3300.0","-4800.0","not-cervo","DSC00253_est3"
"2763","3600.0","-4800.0","not-cervo","DSC00253_est3"
"2764","3900.0","-4800.0","not-cervo","DSC00253_est3"
"2765","4200.0","-4800.0","not-cervo","DSC00253_est3"
"2766","4500.0","-4800.0","not-cervo","DSC00253_est3"
"2767","4800.0","-4800.0","not-cervo","DSC00253_est3"
"2768","5100.0","-4800.0","not-cervo","DSC00253_est3"
"2769","5400.0","-4800.0","not-cervo","DSC00253_est3"
"2770","5700.0","-4800.0","not-cervo","DSC00253_est3"
"2771","6000.0","-4800.0","not-cervo","DSC00253_est3"
"2772","6300.0","-4800.0","not-cervo","DSC00253_est3"
"2773","6600.0","-4800.0","not-cervo","DSC00253_est3"
"2774","6900.0","-4800.0","not-cervo","DSC00253_est3"
"2775","7200.0","-4800.0","not-cervo","DSC00253_est3"
"2776","1072.46039836","-271.644710484","cervo","DSC00255_est3"
"2777","2100.0","0.0","not-cervo","DSC00255_est3"
"2778","2400.0","0.0","not-cervo","DSC00255_est3"
"2779","2700.0","0.0","not-cervo","DSC00255_est3"
"2780","3000.0","0.0","not-cervo","DSC00255_est3"
"2781","3300.0","0.0","not-cervo","DSC00255_est3"
"2782","3600.0","0.0","not-cervo","DSC00255_est3"
"2783","3900.0","0.0","not-cervo","DSC00255_est3"
"2784","4200.0","0.0","not-cervo","DSC00255_est3"
"2785","4500.0","0.0","not-cervo","DSC00255_est3"
"2786","4800.0","0.0","not-cervo","DSC00255_est3"
"2787","5100.0","0.0","not-cervo","DSC00255_est3"
"2788","5400.0","0.0","not-cervo","DSC00255_est3"
"2789","5700.0","0.0","not-cervo","DSC00255_est3"
"2790","6000.0","0.0","not-cervo","DSC00255_est3"
"2791","6300.0","0.0","not-cervo","DSC00255_est3"
"2792","6600.0","0.0","not-cervo","DSC00255_est3"
"2793","6900.0","0.0","not-cervo","DSC00255_est3"
"2794","7200.0","0.0","not-cervo","DSC00255_est3"
"2795","0.0","-300.0","not-cervo","DSC00255_est3"
"2796","2100.0","-300.0","not-cervo","DSC00255_est3"
"2797","2400.0","-300.0","not-cervo","DSC00255_est3"
"2798","2700.0","-300.0","not-cervo","DSC00255_est3"
"2799","3000.0","-300.0","not-cervo","DSC00255_est3"
"2800","3300.0","-300.0","not-cervo","DSC00255_est3"
"2801","3600.0","-300.0","not-cervo","DSC00255_est3"
"2802","3900.0","-300.0","not-cervo","DSC00255_est3"
"2803","4200.0","-300.0","not-cervo","DSC00255_est3"
"2804","4500.0","-300.0","not-cervo","DSC00255_est3"
"2805","4800.0","-300.0","not-cervo","DSC00255_est3"
"2806","5100.0","-300.0","not-cervo","DSC00255_est3"
"2807","5400.0","-300.0","not-cervo","DSC00255_est3"
"2808","5700.0","-300.0","not-cervo","DSC00255_est3"
"2809","6000.0","-300.0","not-cervo","DSC00255_est3"
"2810","6300.0","-300.0","not-cervo","DSC00255_est3"
"2811","6600.0","-300.0","not-cervo","DSC00255_est3"
"2812","6900.0","-300.0","not-cervo","DSC00255_est3"
"2813","7200.0","-300.0","not-cervo","DSC00255_est3"
"2814","2100.0","-600.0","not-cervo","DSC00255_est3"
"2815","2400.0","-600.0","not-cervo","DSC00255_est3"
"2816","2700.0","-600.0","not-cervo","DSC00255_est3"
"2817","3000.0","-600.0","not-cervo","DSC00255_est3"
"2818","3300.0","-600.0","not-cervo","DSC00255_est3"
"2819","3600.0","-600.0","not-cervo","DSC00255_est3"
"2820","3900.0","-600.0","not-cervo","DSC00255_est3"
"2821","4200.0","-600.0","not-cervo","DSC00255_est3"
"2822","4500.0","-600.0","not-cervo","DSC00255_est3"
"2823","4800.0","-600.0","not-cervo","DSC00255_est3"
"2824","5100.0","-600.0","not-cervo","DSC00255_est3"
"2825","5400.0","-600.0","not-cervo","DSC00255_est3"
"2826","5700.0","-600.0","not-cervo","DSC00255_est3"
"2827","6000.0","-600.0","not-cervo","DSC00255_est3"
"2828","6300.0","-600.0","not-cervo","DSC00255_est3"
"2829","6600.0","-600.0","not-cervo","DSC00255_est3"
"2830","6900.0","-600.0","not-cervo","DSC00255_est3"
"2831","7200.0","-600.0","not-cervo","DSC00255_est3"
"2832","1800.0","-900.0","not-cervo","DSC00255_est3"
"2833","2100.0","-900.0","not-cervo","DSC00255_est3"
"2834","2400.0","-900.0","not-cervo","DSC00255_est3"
"2835","2700.0","-900.0","not-cervo","DSC00255_est3"
"2836","3000.0","-900.0","not-cervo","DSC00255_est3"
"2837","3300.0","-900.0","not-cervo","DSC00255_est3"
"2838","3600.0","-900.0","not-cervo","DSC00255_est3"
"2839","3900.0","-900.0","not-cervo","DSC00255_est3"
"2840","4200.0","-900.0","not-cervo","DSC00255_est3"
"2841","4500.0","-900.0","not-cervo","DSC00255_est3"
"2842","4800.0","-900.0","not-cervo","DSC00255_est3"
"2843","5100.0","-900.0","not-cervo","DSC00255_est3"
"2844","5400.0","-900.0","not-cervo","DSC00255_est3"
"2845","5700.0","-900.0","not-cervo","DSC00255_est3"
"2846","6000.0","-900.0","not-cervo","DSC00255_est3"
"2847","6300.0","-900.0","not-cervo","DSC00255_est3"
"2848","6600.0","-900.0","not-cervo","DSC00255_est3"
"2849","6900.0","-900.0","not-cervo","DSC00255_est3"
"2850","7200.0","-900.0","not-cervo","DSC00255_est3"
"2851","1800.0","-1200.0","not-cervo","DSC00255_est3"
"2852","2100.0","-1200.0","not-cervo","DSC00255_est3"
"2853","2400.0","-1200.0","not-cervo","DSC00255_est3"
"2854","2700.0","-1200.0","not-cervo","DSC00255_est3"
"2855","3000.0","-1200.0","not-cervo","DSC00255_est3"
"2856","3300.0","-1200.0","not-cervo","DSC00255_est3"
"2857","3600.0","-1200.0","not-cervo","DSC00255_est3"
"2858","3900.0","-1200.0","not-cervo","DSC00255_est3"
"2859","4200.0","-1200.0","not-cervo","DSC00255_est3"
"2860","4500.0","-1200.0","not-cervo","DSC00255_est3"
"2861","4800.0","-1200.0","not-cervo","DSC00255_est3"
"2862","5100.0","-1200.0","not-cervo","DSC00255_est3"
"2863","5400.0","-1200.0","not-cervo","DSC00255_est3"
"2864","5700.0","-1200.0","not-cervo","DSC00255_est3"
"2865","6000.0","-1200.0","not-cervo","DSC00255_est3"
"2866","6300.0","-1200.0","not-cervo","DSC00255_est3"
"2867","6600.0","-1200.0","not-cervo","DSC00255_est3"
"2868","6900.0","-1200.0","not-cervo","DSC00255_est3"
"2869","7200.0","-1200.0","not-cervo","DSC00255_est3"
"2870","0.0","-1500.0","not-cervo","DSC00255_est3"
"2871","300.0","-1500.0","not-cervo","DSC00255_est3"
"2872","600.0","-1500.0","not-cervo","DSC00255_est3"
"2873","900.0","-1500.0","not-cervo","DSC00255_est3"
"2874","1200.0","-1500.0","not-cervo","DSC00255_est3"
"2875","1500.0","-1500.0","not-cervo","DSC00255_est3"
"2876","1800.0","-1500.0","not-cervo","DSC00255_est3"
"2877","2100.0","-1500.0","not-cervo","DSC00255_est3"
"2878","2400.0","-1500.0","not-cervo","DSC00255_est3"
"2879","2700.0","-1500.0","not-cervo","DSC00255_est3"
"2880","3000.0","-1500.0","not-cervo","DSC00255_est3"
"2881","3300.0","-1500.0","not-cervo","DSC00255_est3"
"2882","3600.0","-1500.0","not-cervo","DSC00255_est3"
"2883","3900.0","-1500.0","not-cervo","DSC00255_est3"
"2884","4200.0","-1500.0","not-cervo","DSC00255_est3"
"2885","4500.0","-1500.0","not-cervo","DSC00255_est3"
"2886","4800.0","-1500.0","not-cervo","DSC00255_est3"
"2887","5100.0","-1500.0","not-cervo","DSC00255_est3"
"2888","5400.0","-1500.0","not-cervo","DSC00255_est3"
"2889","5700.0","-1500.0","not-cervo","DSC00255_est3"
"2890","6000.0","-1500.0","not-cervo","DSC00255_est3"
"2891","6300.0","-1500.0","not-cervo","DSC00255_est3"
"2892","6600.0","-1500.0","not-cervo","DSC00255_est3"
"2893","6900.0","-1500.0","not-cervo","DSC00255_est3"
"2894","7200.0","-1500.0","not-cervo","DSC00255_est3"
"2895","0.0","-1800.0","not-cervo","DSC00255_est3"
"2896","300.0","-1800.0","not-cervo","DSC00255_est3"
"2897","600.0","-1800.0","not-cervo","DSC00255_est3"
"2898","900.0","-1800.0","not-cervo","DSC00255_est3"
"2899","1200.0","-1800.0","not-cervo","DSC00255_est3"
"2900","1500.0","-1800.0","not-cervo","DSC00255_est3"
"2901","1800.0","-1800.0","not-cervo","DSC00255_est3"
"2902","2100.0","-1800.0","not-cervo","DSC00255_est3"
"2903","2400.0","-1800.0","not-cervo","DSC00255_est3"
"2904","2700.0","-1800.0","not-cervo","DSC00255_est3"
"2905","3000.0","-1800.0","not-cervo","DSC00255_est3"
"2906","3300.0","-1800.0","not-cervo","DSC00255_est3"
"2907","3600.0","-1800.0","not-cervo","DSC00255_est3"
"2908","3900.0","-1800.0","not-cervo","DSC00255_est3"
"2909","4200.0","-1800.0","not-cervo","DSC00255_est3"
"2910","4500.0","-1800.0","not-cervo","DSC00255_est3"
"2911","4800.0","-1800.0","not-cervo","DSC00255_est3"
"2912","5100.0","-1800.0","not-cervo","DSC00255_est3"
"2913","5400.0","-1800.0","not-cervo","DSC00255_est3"
"2914","5700.0","-1800.0","not-cervo","DSC00255_est3"
"2915","6000.0","-1800.0","not-cervo","DSC00255_est3"
"2916","6300.0","-1800.0","not-cervo","DSC00255_est3"
"2917","6600.0","-1800.0","not-cervo","DSC00255_est3"
"2918","6900.0","-1800.0","not-cervo","DSC00255_est3"
"2919","7200.0","-1800.0","not-cervo","DSC00255_est3"
"2920","0.0","-2100.0","not-cervo","DSC00255_est3"
"2921","300.0","-2100.0","not-cervo","DSC00255_est3"
"2922","600.0","-2100.0","not-cervo","DSC00255_est3"
"2923","900.0","-2100.0","not-cervo","DSC00255_est3"
"2924","1200.0","-2100.0","not-cervo","DSC00255_est3"
"2925","1500.0","-2100.0","not-cervo","DSC00255_est3"
"2926","1800.0","-2100.0","not-cervo","DSC00255_est3"
"2927","2100.0","-2100.0","not-cervo","DSC00255_est3"
"2928","2400.0","-2100.0","not-cervo","DSC00255_est3"
"2929","2700.0","-2100.0","not-cervo","DSC00255_est3"
"2930","3000.0","-2100.0","not-cervo","DSC00255_est3"
"2931","3300.0","-2100.0","not-cervo","DSC00255_est3"
"2932","3600.0","-2100.0","not-cervo","DSC00255_est3"
